,lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,label
3434,5742.0,169.0,139.0,199.0,199.0,99.0,716.8935,0.0,779.8878,63.4527,53.4135,80.0,80.0,0.0,199.0,0.316,0.316,0.01,8,1,0
3435,504.0,15.0,199.0,179.0,179.0,159.0,125.5159,101.357,52.8015,77.1038,65.6544,179.0,179.0,0.0,0.0,0.0608,0.1853,0.019,3,3,0
3436,10282.0,313.0,80.0,99.0,99.0,199.0,304.4011,76.2365,367.448,66.3363,72.1006,99.0,99.0,0.0,0.0,0.2613,0.3438,0.056,3,1,0
3437,991.0,30.0,119.0,239.0,239.0,199.0,203.6916,511.4834,174.0029,40.942,39.0032,239.0,239.0,0.0,0.0,0.0954,0.0989,0.0245,2,4,0
3438,2475.0,77.0,239.0,279.0,279.0,279.0,185.5168,101.1781,114.0175,69.0018,96.2094,279.0,279.0,0.0,0.0,0.828,2.2785,0.0246,8,6,0
3439,9483.0,293.0,159.0,219.0,299.0,99.0,115.1282,99.3202,185.9301,113.3986,106.0106,299.0,149.5,0.0,299.0,0.1361,0.1446,0.0208,8,6,0
3440,3755.0,119.0,99.0,139.0,139.0,179.0,127.4608,103.5917,162.2899,38.1215,59.0529,139.0,139.0,0.0,0.0,0.1603,0.3603,0.0386,7,2,0
3441,1689.0,52.0,199.0,119.0,119.0,139.0,236.244,116.6812,232.1659,5.7009,10.7935,179.0,179.0,656.0,119.0,0.0766,0.1696,0.0157,4,2,0
3442,9060.0,285.0,80.0,80.0,80.0,139.0,321.624,122.5122,257.8701,63.3344,66.2288,80.0,80.0,139.0,278.0,0.0977,0.2327,0.0135,1,4,0
3443,8973.0,282.0,139.0,159.0,159.0,179.0,229.592,242.5,326.9388,93.1625,91.5669,159.0,159.0,0.0,99.0,0.1927,0.1307,0.0229,10,1,0
3444,9590.0,296.0,179.0,119.0,119.0,159.0,750.9695,165.003,759.7434,12.3794,15.5563,119.0,119.0,0.0,0.0,0.0761,0.0701,0.0133,2,2,0
3445,10805.0,333.0,239.0,179.0,179.0,119.0,137.816,150.4028,76.531,59.5189,51.7228,179.0,179.0,298.0,179.0,0.0395,0.082,0.0283,3,4,0
3446,3354.0,102.0,199.0,278.0,278.0,80.0,212.2569,200.7212,277.3536,69.7227,75.8189,278.0,278.0,0.0,0.0,-0.1885,-0.0835,0.0496,6,1,0
3447,3411.0,104.0,239.0,238.0,238.0,159.0,76.8798,84.925,100.7224,54.0833,59.2663,238.0,238.0,0.0,834.0,0.1023,0.3893,0.0525,4,1,0
3448,845.0,25.0,258.0,398.0,398.0,219.0,248.8785,66.3363,275.0727,42.6907,49.3077,398.0,398.0,398.0,0.0,0.2001,0.1921,0.0681,5,1,0
3449,1561.0,47.0,199.0,99.0,198.0,179.0,508.5199,53.0377,529.0038,15.5322,32.5576,80.0,80.0,1094.0,1312.0,0.0761,0.0841,0.0099,5,2,0
3450,3149.0,96.0,299.0,179.0,179.0,199.0,59.4643,163.1908,32.0,57.2451,59.4517,179.0,179.0,0.0,0.0,-0.7869,1.1346,0.023,4,2,0
3451,7742.0,239.0,99.0,99.0,99.0,80.0,553.0509,374.9567,514.7621,41.14,28.2577,99.0,99.0,80.0,0.0,-0.0124,0.0411,0.0141,7,7,0
3452,692.0,22.0,139.0,298.0,298.0,99.0,124.6134,254.9431,112.8007,153.0817,147.0451,219.0,219.0,0.0,1690.0,0.1301,0.2246,0.0131,4,1,0
3453,7816.0,240.0,99.0,219.0,219.0,179.0,139.6755,333.7911,95.8593,59.2305,60.1851,219.0,219.0,1193.0,219.0,-0.0044,0.1181,0.0209,4,4,0
3454,4763.0,147.0,119.0,179.0,179.0,258.0,95.8775,195.3164,26.2488,67.3146,68.1652,119.0,119.0,496.0,119.0,0.4626,0.4981,0.027,5,3,0
3455,5567.0,166.0,99.0,159.0,338.0,139.0,113.2166,788.9899,50.2494,62.8828,146.0009,338.0,169.0,0.0,0.0,0.035,0.106,0.0253,5,6,0
3456,6558.0,194.0,139.0,298.0,458.0,80.0,291.7062,220.5499,330.3604,38.8909,42.6058,119.0,119.0,1632.0,317.0,0.295,0.2215,0.012,10,7,0
3457,8099.0,253.0,159.0,179.0,179.0,179.0,112.9469,137.5582,142.762,69.5881,66.4172,179.0,179.0,0.0,0.0,0.1499,0.0559,0.0329,2,1,0
3458,4412.0,136.0,119.0,199.0,477.0,179.0,73.5153,104.5108,109.0183,35.5,51.0392,179.0,179.0,0.0,179.0,0.2037,0.2142,0.0067,1,1,0
3459,606.0,19.0,139.0,100.0,100.0,199.0,183.0826,67.3146,182.8333,68.6604,70.6045,199.0,199.0,398.0,398.0,0.0738,0.3303,0.0447,3,1,0
3460,303.0,9.0,119.0,99.0,99.0,239.0,294.9903,76.5131,245.0,48.1586,56.5199,139.0,139.0,4372.0,139.0,0.2469,0.1624,0.0178,10,4,0
3461,6068.0,179.0,179.0,159.0,159.0,80.0,181.6549,564.2362,169.1686,21.2603,20.7183,159.0,159.0,0.0,0.0,0.2841,0.3516,0.017,7,6,0
3462,3686.0,115.0,179.0,80.0,80.0,80.0,573.6055,563.1174,620.2911,55.9017,56.8902,80.0,80.0,0.0,80.0,0.2485,0.3095,0.0163,7,2,0
3463,10842.0,334.0,179.0,139.0,139.0,139.0,390.4971,89.1319,450.4942,59.0445,51.0098,139.0,139.0,0.0,0.0,0.161,0.267,0.023,4,1,0
3464,1603.0,48.0,119.0,179.0,179.0,139.0,101.2089,44.2634,143.8923,58.7963,62.55,179.0,179.0,0.0,179.0,0.0086,0.1176,0.0368,3,1,0
3465,6883.0,207.0,80.0,119.0,119.0,100.0,143.4164,226.241,192.5097,59.3507,40.942,119.0,119.0,0.0,0.0,-0.0646,0.4069,0.0402,4,1,0
3466,5132.0,155.0,219.0,99.0,99.0,179.0,174.4484,66.4831,147.3635,40.7001,52.5595,99.0,99.0,398.0,0.0,0.0693,0.2938,0.0089,7,3,0
3467,2189.0,70.0,299.0,239.0,239.0,219.0,110.8659,106.0212,109.6586,35.107,59.4811,239.0,239.0,0.0,0.0,-0.3571,0.5974,0.0194,7,3,0
3468,5790.0,171.0,99.0,99.0,99.0,80.0,314.8591,234.0192,357.4633,46.3276,44.2408,99.0,99.0,0.0,0.0,0.2055,0.132,0.01,7,1,0
3469,5213.0,157.0,139.0,99.0,99.0,99.0,81.3895,221.6055,41.4367,86.4306,75.5463,80.0,80.0,517.0,0.0,0.2443,0.3413,0.0082,7,4,0
3470,2954.0,90.0,339.0,20.0,20.0,299.0,89.7232,215.8894,96.1509,28.0045,11.2361,20.0,20.0,0.0,0.0,0.0477,1.4802,0.0041,4,2,0
3471,7442.0,227.0,258.0,656.0,656.0,99.0,268.4143,522.0931,205.061,56.1471,57.0636,656.0,656.0,0.0,0.0,0.1487,0.0787,0.0625,10,8,0
3472,6265.0,184.0,80.0,99.0,99.0,258.0,129.848,305.6276,126.9212,21.7083,27.1017,99.0,99.0,0.0,0.0,0.179,0.3695,0.0306,9,4,0
3473,4677.0,144.0,298.0,219.0,219.0,139.0,142.0317,211.0024,86.0058,51.2957,41.6473,219.0,219.0,0.0,0.0,0.0512,0.1437,0.0239,7,2,0
3474,4277.0,135.0,179.0,179.0,179.0,100.0,212.5147,221.6309,100.8067,113.3589,121.5165,179.0,179.0,10556.0,298.0,0.2775,0.186,0.0111,2,3,0
3475,4741.0,146.0,139.0,238.0,457.0,219.0,683.5353,174.0065,735.0599,63.9551,199.7261,457.0,228.5,0.0,457.0,0.0596,0.2226,0.0521,1,2,0
3476,1776.0,56.0,0.0,80.0,80.0,139.0,0.0,107.7926,0.0,27.6586,19.8116,80.0,80.0,0.0,0.0,0.2099,0.0949,0.012,2,2,0
3477,9174.0,287.0,139.0,219.0,219.0,258.0,51.7929,338.0237,168.5497,121.6439,124.0816,219.0,219.0,0.0,716.0,0.1727,0.1587,0.0224,3,1,0
3478,9623.0,296.0,99.0,139.0,139.0,199.0,237.0243,327.6145,209.0598,36.8782,32.6497,139.0,139.0,0.0,0.0,0.3276,0.2466,0.0156,7,3,0
3479,7191.0,220.0,99.0,99.0,99.0,199.0,94.3941,317.3724,105.3613,60.3511,77.1524,99.0,99.0,0.0,0.0,0.2246,0.1876,0.0218,6,1,0
3480,5916.0,176.0,358.0,179.0,179.0,139.0,115.088,56.2694,32.1403,86.7078,114.5044,179.0,179.0,0.0,0.0,0.1201,0.0976,0.0233,2,3,0
3481,5603.0,167.0,0.0,159.0,915.0,159.0,76.5278,87.9673,113.1106,42.11,46.9308,497.0,497.0,0.0,716.0,0.1315,0.347,0.0334,1,1,0
3482,4114.0,132.0,179.0,99.0,99.0,99.0,97.0322,138.9469,22.8035,71.0721,82.3787,99.0,99.0,0.0,0.0,0.263,0.4465,0.0117,8,3,0
3483,737.0,22.0,298.0,99.0,99.0,99.0,99.0051,163.0989,62.3699,45.2355,44.1163,119.0,119.0,0.0,1490.0,0.0756,0.0626,0.0071,4,2,0
3484,4054.0,130.0,219.0,179.0,179.0,219.0,229.0546,163.3317,161.3753,69.5018,72.3896,179.0,179.0,0.0,0.0,-0.0529,0.1741,0.0165,9,6,0
3485,8375.0,263.0,0.0,119.0,119.0,119.0,0.0,121.1652,0.0,33.6043,42.7142,119.0,119.0,0.0,0.0,-0.0273,0.0842,0.0266,2,2,0
3486,2328.0,74.0,359.0,199.0,199.0,239.0,159.5282,58.1485,94.255,98.5051,99.8499,199.0,199.0,717.0,0.0,0.1037,0.5577,0.0169,1,2,0
3487,3525.0,109.0,159.0,80.0,160.0,99.0,111.325,204.8518,112.6987,98.6826,72.7616,160.0,80.0,0.0,0.0,0.4645,0.5365,0.04,1,1,0
3488,9832.0,303.0,99.0,119.0,119.0,139.0,201.9462,112.6421,241.2488,52.024,42.547,119.0,119.0,0.0,0.0,0.1525,0.2395,0.0233,5,2,0
3489,9202.0,288.0,99.0,199.0,318.0,80.0,269.2438,234.0192,312.5188,46.0,62.155,179.0,179.0,0.0,179.0,0.0632,0.2302,0.0257,3,1,0
3490,1827.0,57.0,99.0,179.0,179.0,219.0,77.4355,57.0351,46.5296,25.318,30.5041,199.0,199.0,418.0,577.0,0.0238,0.1729,0.0222,3,5,0
3491,4417.0,136.0,199.0,179.0,179.0,179.0,96.7497,624.838,42.4382,60.7289,148.076,358.0,179.0,0.0,0.0,0.1977,0.1977,0.0134,1,7,0
3492,8315.0,259.0,119.0,199.0,199.0,80.0,93.8736,181.5991,86.7698,59.5504,43.9118,199.0,199.0,0.0,0.0,0.1054,0.2004,0.0372,8,1,0
3493,6018.0,178.0,219.0,199.0,199.0,139.0,312.1158,133.0883,319.5074,6.5192,6.5765,199.0,199.0,0.0,0.0,0.0886,0.1576,0.0148,6,4,0
3494,5927.0,176.0,219.0,259.0,259.0,179.0,166.0188,178.1579,152.3975,17.3277,37.6431,259.0,259.0,0.0,0.0,0.0751,0.0526,0.0337,5,3,0
3495,8345.0,261.0,219.0,338.0,338.0,219.0,45.1774,86.4653,68.4105,37.2156,51.2372,338.0,338.0,697.0,0.0,0.1824,0.3884,0.0552,7,1,0
3496,10883.0,336.0,139.0,179.0,179.0,119.0,229.5049,251.0403,205.779,34.3402,45.0139,179.0,179.0,1372.0,1531.0,0.089,0.1315,0.0153,1,4,0
3497,2332.0,74.0,259.0,179.0,179.0,20.0,69.0887,495.283,60.208,44.9472,48.9719,179.0,179.0,0.0,0.0,0.5577,0.1742,0.0152,1,7,0
3498,10399.0,317.0,139.0,239.0,239.0,159.0,319.3595,288.4441,410.8637,94.6177,102.8251,239.0,239.0,159.0,0.0,0.1717,0.1732,0.0393,10,3,0
3499,3423.0,104.0,80.0,80.0,80.0,100.0,221.0713,731.5234,179.2345,36.9899,38.6264,80.0,80.0,0.0,0.0,0.4803,0.4803,0.0177,10,5,0
3500,10625.0,326.0,139.0,80.0,80.0,99.0,868.8757,126.3171,958.3261,90.5124,88.782,338.0,112.6667,0.0,338.0,0.0267,0.3182,0.1251,3,1,0
3501,466.0,14.0,179.0,179.0,179.0,278.0,360.0559,692.9939,265.0019,96.0169,77.6032,179.0,179.0,0.0,0.0,0.1523,0.1613,0.0211,4,6,0
3502,6219.0,183.0,99.0,199.0,199.0,179.0,116.0097,65.1556,134.0149,24.3516,24.4387,199.0,199.0,179.0,199.0,-0.0039,0.1206,0.0191,5,3,0
3503,5718.0,169.0,80.0,80.0,80.0,179.0,65.6906,188.2352,61.0737,9.0,18.8282,219.0,219.0,398.0,518.0,0.0545,0.033,0.0275,4,2,0
3504,3999.0,129.0,338.0,159.0,159.0,179.0,122.2385,194.1237,29.8329,106.5293,111.0101,159.0,159.0,0.0,318.0,0.3011,0.3416,0.0139,2,2,0
3505,55.0,2.0,258.0,437.0,437.0,179.0,44.9722,219.3285,128.0039,81.7435,79.939,258.0,258.0,0.0,258.0,0.101,0.1745,0.0241,3,1,0
3506,3771.0,120.0,80.0,159.0,159.0,139.0,149.6939,165.0273,176.9548,32.8101,36.9899,159.0,159.0,0.0,119.0,0.1533,0.2893,0.05,4,3,0
3507,1564.0,47.0,99.0,159.0,159.0,199.0,98.0319,342.7922,65.3758,40.3113,36.5,139.0,139.0,0.0,417.0,0.0631,0.1426,0.0172,5,3,0
3508,2738.0,83.0,359.0,259.0,259.0,199.0,88.9508,113.1923,108.462,56.6127,101.5406,259.0,259.0,0.0,379.0,0.3645,1.16,0.0259,10,1,0
3509,263.0,8.0,219.0,179.0,179.0,219.0,244.232,59.5021,200.04,50.0924,37.1248,179.0,179.0,0.0,0.0,-0.0701,0.0959,0.0359,1,6,0
3510,1559.0,47.0,159.0,199.0,199.0,99.0,117.0684,127.0089,63.6396,54.0948,63.6592,119.0,119.0,913.0,119.0,0.0681,0.0841,0.0147,5,4,0
3511,10376.0,316.0,139.0,119.0,119.0,179.0,193.8414,700.9326,92.1358,108.8531,125.8104,119.0,119.0,0.0,0.0,0.1748,0.6683,0.0221,10,5,0
3512,3431.0,105.0,139.0,179.0,259.0,219.0,102.3132,96.0833,88.0057,53.4462,65.8976,259.0,129.5,0.0,1192.0,0.3303,0.2183,0.0589,3,1,0
3513,2176.0,70.0,239.0,80.0,80.0,20.0,67.574,110.5,96.1769,52.0697,48.3865,80.0,80.0,0.0,0.0,0.3729,0.0184,0.0065,6,1,0
3514,9368.0,290.0,219.0,80.0,80.0,139.0,1611.1568,172.605,437.4769,62.0081,64.0703,80.0,80.0,2603.0,0.0,0.2407,0.1497,0.0116,9,7,0
3515,7338.0,225.0,139.0,99.0,99.0,159.0,12.3491,380.659,202.277,194.2807,195.075,99.0,99.0,239.0,0.0,0.2003,0.1113,0.0099,3,2,0
3516,8743.0,277.0,99.0,239.0,239.0,139.0,213.2985,161.038,303.9161,88.0355,81.2481,239.0,239.0,0.0,0.0,0.1468,0.2678,0.0253,7,1,0
3517,8439.0,266.0,139.0,99.0,99.0,179.0,125.8978,52.0433,111.0045,19.4165,14.2302,99.0,99.0,179.0,0.0,0.0182,0.0437,0.0181,2,3,0
3518,1945.0,61.0,139.0,99.0,99.0,179.0,163.1104,190.0539,68.0294,88.0738,95.0329,99.0,99.0,0.0,0.0,0.2874,0.1624,0.008,10,2,0
3519,3997.0,129.0,139.0,358.0,358.0,199.0,164.6003,809.0564,23.6008,141.9877,243.0252,497.0,248.5,1770.0,497.0,0.3011,0.3416,0.0436,2,7,0
3520,4908.0,150.0,199.0,238.0,238.0,159.0,166.0188,94.0877,155.029,23.4787,34.4384,238.0,238.0,417.0,0.0,0.1386,0.1386,0.0214,3,4,0
3521,5925.0,176.0,99.0,199.0,199.0,219.0,228.0356,97.4166,278.4421,54.2033,54.0231,199.0,199.0,0.0,0.0,0.0356,0.0751,0.0259,5,1,0
3522,8225.0,256.0,159.0,99.0,99.0,119.0,191.6377,395.6871,252.3529,62.2435,54.6649,99.0,99.0,0.0,0.0,0.2754,0.3804,0.0085,8,1,0
3523,10132.0,309.0,179.0,139.0,139.0,80.0,87.2611,371.7637,42.0476,48.6621,55.211,139.0,139.0,0.0,0.0,-0.0963,0.0647,0.0165,5,3,0
3524,10677.0,328.0,179.0,119.0,119.0,119.0,54.2033,214.6683,112.8716,68.942,60.8153,119.0,119.0,0.0,119.0,0.0787,0.2647,0.0118,8,3,0
3525,115.0,4.0,219.0,139.0,139.0,278.0,311.137,182.5829,408.2707,98.5203,103.1213,139.0,139.0,358.0,737.0,0.0895,0.147,0.0175,7,3,0
3526,3716.0,117.0,139.0,139.0,139.0,80.0,257.7518,29.5169,317.4161,51.7929,54.6923,139.0,139.0,0.0,0.0,0.3576,0.4406,0.0395,3,1,0
3527,2675.0,81.0,20.0,120.0,120.0,20.0,92.5014,419.0716,65.0538,65.0692,56.5685,120.0,120.0,0.0,0.0,0.4335,0.556,0.0128,1,5,0
3528,8312.0,259.0,199.0,119.0,119.0,139.0,101.4901,175.7,62.2896,48.9923,58.0517,119.0,119.0,0.0,0.0,0.1039,0.2004,0.0223,6,3,0
3529,4699.0,145.0,199.0,179.0,259.0,179.0,163.6658,172.1228,92.9139,78.3661,36.2802,259.0,129.5,0.0,0.0,-0.1683,-0.0228,0.0312,4,7,0
3530,8593.0,273.0,99.0,219.0,219.0,298.0,66.7271,168.5007,106.6771,40.0406,49.135,219.0,219.0,0.0,0.0,-0.0778,0.2002,0.0368,1,1,0
3531,6400.0,189.0,99.0,80.0,80.0,139.0,122.1024,145.4184,62.2896,54.0023,52.3474,80.0,80.0,0.0,0.0,-0.1185,0.0355,0.0145,5,3,0
3532,218.0,6.0,139.0,159.0,159.0,139.0,88.459,88.5056,148.0034,65.1153,68.7314,159.0,159.0,0.0,159.0,0.092,0.126,0.0214,6,1,0
3533,1299.0,41.0,219.0,99.0,437.0,179.0,109.9022,86.0058,27.0185,80.6381,198.6133,437.0,109.25,0.0,0.0,0.3222,0.2352,0.0465,10,3,0
3534,3197.0,98.0,239.0,179.0,179.0,458.0,103.2473,425.7056,136.3415,51.1957,30.3727,179.0,179.0,0.0,0.0,0.4221,0.9836,0.0126,1,7,0
3535,10161.0,310.0,0.0,139.0,139.0,80.0,201.5589,96.6566,295.2033,83.3607,75.2396,139.0,139.0,0.0,278.0,0.2192,0.4172,0.0179,2,1,0
3536,7922.0,246.0,119.0,139.0,139.0,219.0,183.4734,362.2051,156.0513,56.4491,50.6187,139.0,139.0,0.0,139.0,0.1783,0.2198,0.0237,4,4,0
3537,6595.0,195.0,139.0,99.0,99.0,159.0,183.0874,406.0015,94.9368,197.9274,188.9391,99.0,99.0,0.0,0.0,0.2895,0.3931,0.0225,10,1,0
3538,5614.0,167.0,437.0,159.0,159.0,497.0,114.2147,419.1718,61.9839,58.2795,66.4116,139.0,139.0,596.0,715.0,0.033,0.114,0.0093,1,2,0
3539,4930.0,150.0,0.0,179.0,179.0,179.0,402.8613,189.7215,446.5087,42.1011,43.1567,199.0,199.0,0.0,0.0,0.1196,0.2356,0.0179,6,1,0
3540,5429.0,163.0,80.0,199.0,199.0,99.0,160.6526,597.2441,108.2589,64.5697,66.9645,199.0,199.0,0.0,0.0,0.1467,0.6357,0.0217,7,4,0
3541,3858.0,124.0,119.0,219.0,219.0,159.0,213.5053,71.1846,179.9028,38.422,37.6962,219.0,219.0,756.0,219.0,0.3448,0.3553,0.0291,2,4,0
3542,3701.0,116.0,258.0,298.0,298.0,199.0,64.1327,211.3557,97.4987,28.1824,32.6879,298.0,298.0,0.0,298.0,0.5301,0.3121,0.0735,2,7,0
3543,334.0,10.0,278.0,179.0,179.0,338.0,114.5535,72.3343,69.1809,48.0234,43.2926,179.0,179.0,0.0,0.0,0.0639,0.1769,0.0306,4,2,0
3544,5898.0,175.0,219.0,179.0,179.0,119.0,257.0627,407.2386,218.0573,44.9444,40.0031,179.0,179.0,0.0,0.0,0.054,0.054,0.0296,4,5,0
3545,7938.0,246.0,139.0,139.0,139.0,179.0,229.5615,215.4553,297.2356,79.69,56.5442,139.0,139.0,0.0,139.0,0.1678,0.1988,0.0237,3,1,0
3546,2689.0,81.0,199.0,259.0,259.0,139.0,158.2024,343.2739,186.1881,2.6926,52.1464,180.0,90.0,0.0,180.0,0.9595,0.345,0.0192,4,4,0
3547,6788.0,203.0,80.0,99.0,99.0,119.0,172.7614,217.0052,148.6607,22.6991,26.5,99.0,99.0,0.0,0.0,0.2184,0.2729,0.0102,9,5,0
3548,4370.0,136.0,139.0,258.0,258.0,139.0,136.2066,538.1889,195.829,57.8705,57.1774,258.0,258.0,0.0,258.0,-0.0858,-0.0378,0.0097,4,5,0
3549,7069.0,215.0,80.0,80.0,80.0,179.0,180.5062,160.7809,236.8649,80.7001,61.5833,179.0,179.0,0.0,259.0,0.2583,0.1978,0.0323,1,2,0
3550,10569.0,324.0,0.0,99.0,99.0,199.0,0.0,374.8173,0.0,81.7083,96.5984,99.0,99.0,0.0,0.0,0.1797,0.1572,0.0172,4,3,0
3551,9507.0,293.0,119.0,139.0,278.0,298.0,260.1082,283.893,472.5124,210.0857,193.6453,199.0,199.0,854.0,2860.0,0.1086,0.2401,0.0138,2,3,0
3552,8638.0,274.0,80.0,199.0,199.0,119.0,605.3173,108.9082,708.8653,106.8796,109.983,199.0,199.0,0.0,0.0,0.1063,0.0663,0.0432,8,1,0
3553,3894.0,125.0,139.0,139.0,139.0,119.0,588.5688,148.1022,652.0031,67.0858,45.9619,100.0,100.0,0.0,339.0,0.2923,0.2953,0.0157,1,2,0
3554,1569.0,47.0,119.0,159.0,159.0,100.0,124.3483,114.6843,70.859,58.6707,63.7279,159.0,159.0,0.0,0.0,0.0711,0.2206,0.0197,7,3,0
3555,10320.0,315.0,80.0,219.0,219.0,199.0,166.9558,386.0534,113.4372,54.5573,56.5796,219.0,219.0,0.0,0.0,0.1938,0.2023,0.0292,3,3,0
3556,8215.0,256.0,139.0,80.0,80.0,159.0,123.3055,141.673,207.2342,92.2659,46.6905,278.0,139.0,0.0,0.0,0.1884,0.2364,0.0238,5,1,0
3557,1030.0,31.0,119.0,219.0,219.0,80.0,66.191,142.6482,75.6042,19.5256,17.7553,219.0,219.0,0.0,259.0,0.1254,0.1189,0.0188,3,2,0
3558,6774.0,203.0,0.0,99.0,99.0,179.0,189.6905,106.3602,115.5206,70.7549,57.9245,119.0,119.0,358.0,119.0,-0.0371,0.1124,0.0122,4,3,0
3559,3955.0,127.0,219.0,179.0,179.0,139.0,91.0124,89.9514,35.6931,60.1768,61.1658,179.0,179.0,0.0,0.0,0.2141,0.4466,0.0237,7,2,0
3560,333.0,10.0,199.0,278.0,278.0,179.0,350.4169,114.5535,416.7601,76.3053,90.638,278.0,278.0,0.0,0.0,0.0639,0.1334,0.0476,4,1,0
3561,747.0,22.0,179.0,99.0,218.0,139.0,281.575,217.6293,80.604,210.5148,197.9274,179.0,179.0,6938.0,1191.0,0.0626,0.1671,0.0107,7,4,0
3562,10637.0,327.0,139.0,179.0,179.0,179.0,139.5797,192.0527,98.8989,32.7758,53.1507,179.0,179.0,0.0,0.0,0.1477,0.1562,0.057,4,3,0
3563,9484.0,293.0,139.0,99.0,99.0,80.0,99.3202,180.7374,97.17,79.267,70.0179,99.0,99.0,9816.0,297.0,0.0481,0.1446,0.0069,7,6,0
3564,2922.0,89.0,219.0,179.0,179.0,239.0,77.1038,283.1855,39.2046,80.22,71.6886,179.0,179.0,0.0,0.0,0.6412,0.7562,0.0272,4,4,0
3565,852.0,25.0,199.0,119.0,119.0,139.0,131.0,401.5,106.3673,13.7931,32.596,119.0,119.0,0.0,0.0,0.0896,0.1951,0.0204,8,3,0
3566,9943.0,305.0,119.0,159.0,159.0,99.0,1069.5379,201.4907,110.1635,1148.3777,72.9932,159.0,159.0,0.0,0.0,0.325,0.1175,0.0257,8,3,0
3567,6784.0,203.0,99.0,159.0,159.0,199.0,71.8766,806.7455,104.0625,55.394,57.0789,159.0,159.0,358.0,0.0,0.1124,0.2184,0.0163,8,1,0
3568,7682.0,236.0,99.0,139.0,139.0,219.0,678.6151,244.2335,741.9677,99.9562,96.6139,99.0,99.0,0.0,0.0,0.2906,0.2041,0.0099,7,1,0
3569,9115.0,286.0,80.0,80.0,199.0,159.0,126.58,200.5898,262.0172,138.0009,116.5268,199.0,99.5,0.0,199.0,0.0602,0.2052,0.0221,5,5,0
3570,150.0,5.0,159.0,179.0,179.0,199.0,172.0356,144.8456,31.0,141.6272,133.015,179.0,179.0,0.0,179.0,0.032,0.0915,0.016,4,3,0
3571,1860.0,58.0,139.0,199.0,437.0,239.0,159.5125,728.7059,144.5441,36.8816,215.9595,437.0,145.6667,0.0,0.0,0.2154,0.4189,0.0664,5,6,0
3572,10478.0,320.0,179.0,99.0,99.0,80.0,317.7373,383.4169,324.2746,8.3815,27.7894,99.0,99.0,0.0,0.0,0.0282,0.0677,0.0305,5,4,0
3573,8124.0,254.0,219.0,139.0,139.0,179.0,111.2879,93.0121,34.2053,82.7647,87.0359,139.0,139.0,0.0,0.0,0.0464,0.2284,0.0274,1,3,0
3574,1893.0,59.0,258.0,139.0,258.0,99.0,66.9216,195.829,79.8812,42.0,61.4837,258.0,129.0,0.0,0.0,0.0969,0.2229,0.0792,2,1,0
3575,1167.0,35.0,100.0,179.0,179.0,199.0,661.274,77.5403,639.578,85.6636,84.5813,179.0,179.0,199.0,0.0,0.4623,0.3548,0.0374,3,2,0
3576,4795.0,148.0,179.0,139.0,139.0,219.0,82.2876,139.9035,190.9476,120.7528,115.088,139.0,139.0,1492.0,398.0,0.2396,0.3006,0.0079,4,2,0
3577,1695.0,52.0,139.0,119.0,119.0,258.0,83.8048,110.0659,90.9065,60.1519,96.2601,139.0,139.0,0.0,199.0,0.1871,0.1646,0.0122,8,1,0
3578,6821.0,204.0,99.0,139.0,338.0,80.0,87.7568,170.4362,196.8883,147.3067,152.0296,279.0,93.0,0.0,2349.0,0.3464,0.3229,0.0578,1,1,0
3579,8952.0,282.0,179.0,99.0,99.0,139.0,222.4011,415.5193,121.2023,108.334,81.1311,99.0,99.0,318.0,0.0,0.1757,0.0847,0.0143,3,4,0
3580,2970.0,91.0,179.0,179.0,179.0,179.0,83.5733,148.9505,30.0167,73.27,71.0229,179.0,179.0,0.0,0.0,1.1076,0.2931,0.016,2,4,0
3581,10285.0,313.0,139.0,139.0,139.0,99.0,177.0254,213.7341,111.8302,85.6519,89.0351,139.0,139.0,0.0,0.0,0.3438,0.3438,0.0786,3,4,0
3582,1062.0,32.0,179.0,179.0,179.0,258.0,142.9021,241.5186,210.1904,74.2462,84.2511,179.0,179.0,0.0,0.0,0.0834,0.1034,0.0543,2,1,0
3583,814.0,24.0,119.0,80.0,80.0,99.0,289.5622,258.2562,244.0512,48.5412,53.4603,80.0,80.0,0.0,0.0,0.1796,0.1296,0.0088,8,6,0
3584,1680.0,52.0,199.0,139.0,139.0,119.0,54.9477,85.5058,78.5684,30.5655,51.9062,139.0,139.0,1212.0,0.0,0.1651,0.1986,0.0122,7,1,0
3585,878.0,27.0,278.0,99.0,99.0,219.0,100.0612,91.0934,141.0035,37.663,39.5506,80.0,80.0,0.0,80.0,0.0589,0.1469,0.0186,3,2,0
3586,1135.0,34.0,139.0,219.0,438.0,179.0,261.8229,136.1112,333.9236,76.3692,71.0158,438.0,219.0,0.0,0.0,0.2848,0.3893,0.0566,8,1,0
3587,1778.0,56.0,139.0,159.0,278.0,199.0,119.5073,144.5424,95.2103,53.8934,39.6611,278.0,139.0,0.0,378.0,0.0568,0.0949,0.0419,3,2,0
3588,7758.0,239.0,139.0,179.0,179.0,80.0,107.5174,107.0806,129.6919,51.614,53.4649,179.0,179.0,0.0,537.0,0.0946,0.1806,0.0255,3,2,0
