,V1,V6,V10,V12,V13,V14,V15,Class
5761,42,213.0,7,434.0,3,-1.0,0,1
5762,33,170.0,7,782.0,1,-1.0,0,1
5763,59,553.0,7,1272.0,3,-1.0,0,1
5764,36,776.0,7,722.0,3,-1.0,0,1
5765,45,879.0,7,621.0,2,-1.0,0,1
5766,37,1633.0,7,629.0,2,-1.0,0,1
5767,46,926.0,7,385.0,5,-1.0,0,1
5768,32,2559.0,7,889.0,1,-1.0,0,1
5769,32,1604.0,7,625.0,1,-1.0,0,1
5770,28,909.0,7,532.0,1,-1.0,0,1
5771,45,-176.0,7,574.0,1,-1.0,0,1
5772,41,1085.0,7,599.0,1,-1.0,0,1
5773,59,1265.0,7,849.0,1,-1.0,0,1
5774,47,-239.0,7,973.0,3,-1.0,0,1
5775,32,212.0,7,830.0,5,-1.0,0,1
5776,31,726.0,7,719.0,2,-1.0,0,1
5777,31,296.0,8,509.0,4,-1.0,0,1
5778,33,-627.0,8,740.0,1,-1.0,0,1
5779,52,-468.0,8,534.0,1,-1.0,0,1
5780,27,0.0,8,732.0,1,-1.0,0,1
5781,26,551.0,8,531.0,1,-1.0,0,1
5782,25,0.0,8,634.0,1,-1.0,0,1
5783,25,101.0,8,460.0,3,-1.0,0,1
5784,28,2736.0,8,705.0,1,-1.0,0,1
5785,25,102.0,8,574.0,2,-1.0,0,1
5786,28,510.0,8,1767.0,2,-1.0,0,1
5787,28,517.0,8,681.0,1,-1.0,0,1
5788,33,37.0,8,1082.0,1,-1.0,0,1
5789,45,854.0,8,730.0,1,-1.0,0,1
5790,36,30.0,8,716.0,5,-1.0,0,1
5791,26,81.0,8,803.0,2,-1.0,0,1
5792,31,152.0,8,831.0,1,-1.0,0,1
5793,38,0.0,8,635.0,1,-1.0,0,1
5794,56,663.0,8,819.0,3,-1.0,0,1
5795,26,102.0,8,658.0,2,-1.0,0,1
5796,26,370.0,8,1061.0,4,-1.0,0,1
5797,25,189.0,8,687.0,2,-1.0,0,1
5798,26,111.0,9,537.0,1,-1.0,0,1
5799,40,665.0,9,781.0,1,-1.0,0,1
5800,52,0.0,9,1486.0,1,-1.0,0,1
5801,37,214.0,9,645.0,1,-1.0,0,1
5802,43,0.0,9,1242.0,1,-1.0,0,1
5803,58,776.0,9,990.0,1,-1.0,0,1
5804,41,1583.0,9,662.0,1,-1.0,0,1
5805,49,0.0,9,625.0,1,-1.0,0,1
5806,43,-754.0,9,727.0,3,-1.0,0,1
5807,29,0.0,9,426.0,3,-1.0,0,1
5808,35,6997.0,9,1121.0,1,-1.0,0,1
5809,39,687.0,9,869.0,1,-1.0,0,1
5810,38,327.0,9,556.0,5,-1.0,0,1
5811,26,-119.0,9,359.0,5,-1.0,0,1
5812,32,794.0,9,1014.0,1,-1.0,0,1
5813,33,-191.0,9,1290.0,4,-1.0,0,1
5814,31,409.0,9,564.0,5,-1.0,0,1
5815,49,3.0,9,1439.0,6,-1.0,0,1
5816,27,9.0,9,919.0,2,-1.0,0,1
5817,30,155.0,9,1426.0,3,-1.0,0,1
5818,35,1330.0,10,901.0,1,-1.0,0,1
5819,26,-29.0,10,998.0,4,-1.0,0,1
5820,30,167.0,10,255.0,1,-1.0,0,1
5821,45,3133.0,10,804.0,1,-1.0,0,1
5822,34,-33.0,10,961.0,1,-1.0,0,1
5823,47,182.0,10,39.0,1,-1.0,0,1
5824,59,0.0,10,982.0,1,-1.0,0,1
5825,41,5517.0,10,584.0,1,-1.0,0,1
5826,28,-170.0,10,720.0,2,-1.0,0,1
5827,29,8.0,10,627.0,1,-1.0,0,1
5828,25,1243.0,10,1341.0,7,-1.0,0,1
5829,30,1598.0,10,634.0,1,-1.0,0,1
5830,30,5.0,10,829.0,5,-1.0,0,1
5831,47,367.0,10,476.0,4,-1.0,0,1
5832,57,658.0,10,724.0,1,-1.0,0,1
5833,38,1722.0,10,500.0,1,-1.0,0,1
5834,54,-315.0,10,2029.0,1,-1.0,0,1
5835,25,2483.0,10,1499.0,3,-1.0,0,1
5836,30,0.0,10,1399.0,1,-1.0,0,1
5837,26,45.0,10,1187.0,3,-1.0,0,1
5838,31,46.0,10,487.0,1,-1.0,0,1
5839,29,482.0,10,1097.0,3,-1.0,0,1
5840,32,514.0,11,812.0,1,-1.0,0,1
5841,49,3728.0,11,1060.0,2,-1.0,0,1
5842,35,167.0,11,614.0,2,-1.0,0,1
5843,60,1099.0,11,764.0,2,-1.0,0,1
5844,60,2222.0,11,1120.0,2,-1.0,0,1
5845,29,983.0,11,963.0,2,-1.0,0,1
5846,55,204.0,11,1973.0,2,-1.0,0,1
5847,33,1534.0,11,1041.0,2,-1.0,0,1
5848,44,1074.0,11,911.0,2,-1.0,0,1
5849,47,3466.0,11,853.0,2,-1.0,0,1
5850,35,-203.0,11,1649.0,2,-1.0,0,1
5851,53,257.0,11,1310.0,2,-1.0,0,1
5852,35,2436.0,14,1397.0,3,-1.0,0,1
5853,43,0.0,14,1153.0,3,-1.0,0,1
5854,38,976.0,14,766.0,3,-1.0,0,1
5855,34,146.0,14,788.0,2,-1.0,0,1
5856,50,156.0,14,1130.0,3,-1.0,0,1
5857,43,189.0,14,1062.0,4,-1.0,0,1
5858,44,163.0,14,1669.0,2,-1.0,0,1
5859,51,242.0,14,1336.0,4,-1.0,0,1
5860,31,1173.0,14,444.0,3,-1.0,0,1
5861,39,0.0,14,894.0,7,-1.0,0,1
5862,59,296.0,15,805.0,3,-1.0,0,1
5863,45,0.0,15,533.0,3,-1.0,0,1
5864,25,333.0,15,1056.0,2,-1.0,0,1
5865,58,3864.0,15,815.0,4,-1.0,0,1
5866,30,2686.0,15,808.0,3,-1.0,0,1
5867,34,-109.0,15,860.0,4,-1.0,0,1
5868,45,-207.0,15,878.0,2,-1.0,0,1
5869,51,65.0,15,881.0,1,-1.0,0,1
5870,60,597.0,15,981.0,1,-1.0,0,1
5871,32,222.0,15,820.0,4,-1.0,0,1
5872,51,-799.0,15,1001.0,3,-1.0,0,1
5873,37,1775.0,15,514.0,5,-1.0,0,1
5874,30,0.0,15,716.0,3,-1.0,0,1
5875,41,664.0,15,955.0,5,-1.0,0,1
5876,36,0.0,15,687.0,7,-1.0,0,1
5877,46,-563.0,15,769.0,4,-1.0,0,1
5878,29,5.0,15,889.0,5,-1.0,0,1
5879,25,0.0,15,1424.0,4,-1.0,0,1
5880,39,285.0,15,838.0,3,-1.0,0,1
5881,27,139.0,15,448.0,5,-1.0,0,1
5882,35,885.0,15,632.0,6,-1.0,0,1
5883,28,0.0,16,767.0,5,-1.0,0,1
5884,34,855.0,16,578.0,1,-1.0,0,1
5885,29,694.0,16,1806.0,4,-1.0,0,1
5886,27,151.0,16,496.0,1,-1.0,0,1
5887,26,354.0,16,586.0,1,-1.0,0,1
5888,36,673.0,16,689.0,1,-1.0,0,1
5889,44,1265.0,16,555.0,1,-1.0,0,1
5890,39,597.0,16,686.0,6,-1.0,0,1
5891,30,-393.0,16,435.0,1,-1.0,0,1
5892,36,324.0,16,830.0,1,-1.0,0,1
5893,31,256.0,16,873.0,2,-1.0,0,1
5894,56,0.0,16,1222.0,1,-1.0,0,1
5895,29,2870.0,16,988.0,1,-1.0,0,1
5896,27,451.0,16,652.0,1,-1.0,0,1
5897,43,184.0,16,1019.0,11,-1.0,0,1
5898,32,1905.0,16,709.0,2,-1.0,0,1
5899,30,-36.0,16,561.0,9,-1.0,0,1
5900,50,1165.0,16,455.0,1,-1.0,0,1
5901,40,-839.0,16,1018.0,2,-1.0,0,1
5902,42,3465.0,16,1039.0,2,-1.0,0,1
5903,40,-357.0,16,700.0,4,-1.0,0,1
5904,27,119.0,16,781.0,2,-1.0,0,1
5905,35,36.0,16,1656.0,5,-1.0,0,1
5906,26,-11.0,17,1150.0,3,-1.0,0,1
5907,35,113.0,17,923.0,2,-1.0,0,1
5908,52,1405.0,17,753.0,2,-1.0,0,1
5909,32,118.0,17,1275.0,1,-1.0,0,1
5910,39,251.0,17,342.0,2,-1.0,0,1
5911,31,-277.0,17,1008.0,2,-1.0,0,1
5912,26,-189.0,17,538.0,2,-1.0,0,1
5913,42,4.0,17,795.0,1,-1.0,0,1
5914,32,348.0,17,926.0,1,-1.0,0,1
5915,27,1820.0,17,1027.0,1,-1.0,0,1
5916,33,1904.0,17,1584.0,2,-1.0,0,1
5917,51,201.0,17,582.0,2,-1.0,0,1
5918,33,0.0,17,1448.0,7,-1.0,0,1
5919,30,178.0,17,656.0,3,-1.0,0,1
5920,29,51.0,17,1319.0,5,-1.0,0,1
5921,52,3798.0,17,1208.0,1,-1.0,0,1
5922,42,301.0,17,1175.0,2,-1.0,0,1
5923,31,294.0,17,536.0,5,-1.0,0,1
5924,27,0.0,17,991.0,5,-1.0,0,1
5925,44,292.0,17,1153.0,4,-1.0,0,1
5926,55,0.0,17,1303.0,2,-1.0,0,1
5927,40,2998.0,18,623.0,3,-1.0,0,1
5928,54,467.0,18,674.0,3,-1.0,0,1
5929,46,2084.0,18,1081.0,2,-1.0,0,1
5930,30,502.0,18,572.0,1,-1.0,0,1
5931,30,459.0,18,494.0,1,-1.0,0,1
5932,32,454.0,18,978.0,1,-1.0,0,1
5933,56,179.0,18,536.0,1,-1.0,0,1
5934,33,661.0,18,968.0,1,-1.0,0,1
5935,31,-367.0,18,474.0,2,-1.0,0,1
5936,30,-366.0,18,516.0,1,-1.0,0,1
5937,33,89.0,18,278.0,2,-1.0,0,1
5938,30,183.0,18,610.0,1,-1.0,0,1
5939,32,102.0,18,560.0,1,-1.0,0,1
5940,41,138.0,18,640.0,3,-1.0,0,1
5941,31,622.0,18,420.0,1,-1.0,0,1
5942,30,10.0,18,658.0,2,-1.0,0,1
5943,51,9228.0,18,655.0,4,-1.0,0,1
5944,34,-251.0,18,641.0,1,-1.0,0,1
5945,28,24.0,18,415.0,2,-1.0,0,1
5946,43,104.0,18,635.0,3,-1.0,0,1
5947,33,1393.0,18,1127.0,3,-1.0,0,1
5948,36,625.0,18,1360.0,9,-1.0,0,1
5949,28,173.0,18,588.0,7,-1.0,0,1
5950,32,-46.0,18,1373.0,4,-1.0,0,1
5951,31,0.0,18,913.0,4,-1.0,0,1
5952,35,145.0,18,799.0,2,-1.0,0,1
5953,31,325.0,18,1139.0,2,-1.0,0,1
5954,32,2551.0,21,638.0,3,-1.0,0,1
5955,25,2311.0,21,1105.0,2,-1.0,0,1
5956,56,158.0,21,854.0,1,-1.0,0,1
5957,31,-537.0,21,1039.0,7,-1.0,0,1
5958,29,-20.0,21,574.0,1,-1.0,0,1
5959,47,1981.0,21,919.0,2,-1.0,0,1
5960,32,228.0,21,1017.0,6,-1.0,0,1
5961,39,1423.0,21,733.0,3,-1.0,0,1
5962,51,2455.0,21,553.0,1,-1.0,0,1
5963,40,0.0,21,1080.0,4,-1.0,0,1
5964,54,859.0,21,710.0,1,-1.0,0,1
5965,58,9004.0,21,891.0,4,-1.0,0,1
5966,42,970.0,21,691.0,10,-1.0,0,1
5967,56,486.0,21,1877.0,1,-1.0,0,1
5968,25,10.0,21,857.0,4,-1.0,0,1
5969,55,127.0,21,1130.0,8,-1.0,0,1
5970,26,409.0,21,577.0,2,-1.0,0,1
5971,40,664.0,21,1342.0,2,-1.0,0,1
5972,26,223.0,21,1002.0,3,-1.0,0,1
5973,35,-324.0,21,985.0,11,-1.0,0,1
5974,34,-30.0,21,1360.0,3,-1.0,0,1
5975,41,1253.0,21,1134.0,5,-1.0,0,1
5976,44,4758.0,22,712.0,6,-1.0,0,1
5977,47,290.0,22,1352.0,2,-1.0,0,1
5978,33,30.0,22,1077.0,1,-1.0,0,1
5979,36,81.0,22,560.0,1,-1.0,0,1
5980,38,0.0,22,1545.0,1,-1.0,0,1
5981,35,328.0,22,654.0,2,-1.0,0,1
5982,41,145.0,22,1833.0,2,-1.0,0,1
5983,41,465.0,22,1508.0,1,-1.0,0,1
5984,28,751.0,22,598.0,5,-1.0,0,1
5985,35,507.0,22,560.0,2,-1.0,0,1
5986,26,-379.0,22,1237.0,7,-1.0,0,1
5987,39,0.0,22,864.0,4,-1.0,0,1
5988,25,349.0,22,1037.0,8,-1.0,0,1
5989,37,1110.0,22,802.0,11,-1.0,0,1
5990,27,0.0,22,1608.0,13,-1.0,0,1
5991,25,2228.0,23,754.0,1,-1.0,0,1
5992,46,2166.0,23,870.0,1,-1.0,0,1
5993,42,283.0,23,761.0,1,-1.0,0,1
5994,25,-247.0,23,633.0,1,-1.0,0,1
5995,28,-123.0,23,690.0,1,-1.0,0,1
5996,33,44.0,23,529.0,1,-1.0,0,1
5997,32,131.0,23,1152.0,2,-1.0,0,1
5998,32,476.0,23,956.0,9,-1.0,0,1
5999,47,1101.0,23,957.0,3,-1.0,0,1
6000,50,-168.0,23,1327.0,2,-1.0,0,1
6001,32,799.0,23,2078.0,6,-1.0,0,1
6002,28,153.0,23,1124.0,2,-1.0,0,1
6003,27,-392.0,23,228.0,2,-1.0,0,1
6004,45,524.0,23,808.0,1,-1.0,0,1
6005,51,895.0,23,638.0,2,-1.0,0,1
6006,36,212.0,23,1201.0,6,-1.0,0,1
6007,51,95.0,23,1309.0,4,-1.0,0,1
6008,33,395.0,23,1359.0,6,-1.0,0,1
6009,59,135.0,23,416.0,4,-1.0,0,1
6010,38,0.0,23,532.0,2,-1.0,0,1
6011,40,471.0,24,430.0,4,-1.0,0,1
6012,51,603.0,24,853.0,2,-1.0,0,1
6013,41,663.0,24,1204.0,1,-1.0,0,1
6014,55,-268.0,24,1417.0,1,-1.0,0,1
6015,38,593.0,24,1484.0,24,-1.0,0,1
6016,31,1224.0,24,1441.0,2,-1.0,0,1
6017,28,2.0,24,454.0,1,-1.0,0,1
6018,41,720.0,24,651.0,1,-1.0,0,1
6019,33,990.0,24,1491.0,2,-1.0,0,1
6020,25,1747.0,24,903.0,1,-1.0,0,1
6021,45,59.0,24,873.0,8,-1.0,0,1
6022,25,4718.0,24,709.0,1,-1.0,0,1
6023,31,33.0,24,901.0,2,-1.0,0,1
6024,28,340.0,24,821.0,2,-1.0,0,1
6025,49,305.0,24,367.0,2,-1.0,0,1
6026,25,0.0,24,458.0,9,-1.0,0,1
6027,28,497.0,24,1602.0,6,-1.0,0,1
6028,54,1371.0,25,1492.0,2,-1.0,0,1
6029,28,1628.0,25,1422.0,2,-1.0,0,1
6030,27,372.0,25,728.0,2,-1.0,0,1
6031,49,566.0,25,979.0,2,-1.0,0,1
6032,53,343.0,25,616.0,5,-1.0,0,1
6033,26,941.0,25,784.0,1,-1.0,0,1
6034,37,775.0,25,1000.0,1,-1.0,0,1
6035,34,1759.0,25,695.0,1,-1.0,0,1
6036,33,82.0,25,735.0,1,-1.0,0,1
6037,35,1723.0,25,862.0,1,-1.0,0,1
6038,51,1495.0,25,1946.0,4,-1.0,0,1
6039,39,1444.0,25,362.0,8,-1.0,0,1
6040,35,470.0,25,743.0,13,-1.0,0,1
6041,51,1162.0,25,2015.0,1,-1.0,0,1
6042,30,2.0,25,1031.0,8,-1.0,0,1
6043,42,1628.0,25,590.0,8,-1.0,0,1
6044,54,1134.0,25,1330.0,3,-1.0,0,1
6045,51,0.0,25,946.0,3,-1.0,0,1
6046,57,63.0,25,1448.0,17,-1.0,0,1
6047,30,1221.0,25,279.0,4,-1.0,0,1
6048,37,5024.0,25,661.0,4,-1.0,0,1
6049,39,10685.0,25,1369.0,9,-1.0,0,1
6050,35,1629.0,25,653.0,4,-1.0,0,1
6051,48,268.0,28,458.0,7,-1.0,0,1
6052,45,1506.0,28,365.0,4,-1.0,0,1
6053,31,0.0,28,664.0,8,-1.0,0,1
6054,35,5613.0,28,699.0,3,-1.0,0,1
6055,48,513.0,28,939.0,3,-1.0,0,1
6056,43,-236.0,28,745.0,7,-1.0,0,1
6057,43,-399.0,28,662.0,3,-1.0,0,1
6058,49,0.0,28,412.0,2,-1.0,0,1
6059,53,362.0,28,1169.0,2,-1.0,0,1
6060,48,0.0,28,431.0,2,-1.0,0,1
6061,27,3933.0,28,837.0,3,-1.0,0,1
6062,55,3899.0,28,596.0,4,-1.0,0,1
6063,40,473.0,28,383.0,3,-1.0,0,1
6064,40,1616.0,28,1009.0,7,-1.0,0,1
6065,38,1817.0,28,1096.0,4,-1.0,0,1
6066,54,129.0,28,867.0,2,-1.0,0,1
6067,54,1938.0,28,551.0,3,-1.0,0,1
6068,50,133.0,28,890.0,4,-1.0,0,1
6069,27,192.0,28,1076.0,17,-1.0,0,1
6070,48,2263.0,29,874.0,2,-1.0,0,1
6071,41,1538.0,29,710.0,2,-1.0,0,1
6072,51,5.0,29,600.0,2,-1.0,0,1
6073,42,2625.0,29,2516.0,2,-1.0,0,1
6074,33,0.0,29,454.0,6,-1.0,0,1
6075,58,1080.0,29,1058.0,2,-1.0,0,1
6076,47,312.0,29,884.0,1,-1.0,0,1
6077,58,145.0,29,616.0,13,-1.0,0,1
6078,60,362.0,29,816.0,6,-1.0,0,1
6079,41,-190.0,29,808.0,3,-1.0,0,1
6080,46,659.0,29,1127.0,11,-1.0,0,1
6081,50,2678.0,30,1011.0,6,-1.0,0,1
6082,46,271.0,30,1013.0,29,-1.0,0,1
6083,47,255.0,30,802.0,4,-1.0,0,1
6084,44,0.0,30,684.0,2,-1.0,0,1
6085,46,21.0,30,566.0,2,-1.0,0,1
6086,36,0.0,30,843.0,2,-1.0,0,1
6087,39,1181.0,30,650.0,2,-1.0,0,1
6088,58,3161.0,30,542.0,2,-1.0,0,1
6089,44,-4.0,30,788.0,2,-1.0,0,1
6090,49,-701.0,30,988.0,2,-1.0,0,1
6091,55,-375.0,30,814.0,2,-1.0,0,1
6092,52,959.0,30,694.0,2,-1.0,0,1
6093,37,4151.0,30,543.0,4,-1.0,0,1
6094,60,1091.0,30,441.0,5,-1.0,0,1
6095,41,-1.0,30,1171.0,4,-1.0,0,1
6096,36,96.0,30,729.0,4,-1.0,0,1
6097,41,0.0,30,509.0,2,-1.0,0,1
6098,50,230.0,30,1089.0,4,-1.0,0,1
6099,44,-156.0,30,1211.0,2,-1.0,0,1
6100,54,114.0,30,458.0,3,-1.0,0,1
6101,35,-468.0,30,540.0,8,-1.0,0,1
6102,59,679.0,30,761.0,4,-1.0,0,1
6103,42,206.0,30,695.0,2,-1.0,0,1
6104,27,1.0,30,764.0,4,-1.0,0,1
6105,27,489.0,30,356.0,4,-1.0,0,1
6106,36,78.0,30,2692.0,9,-1.0,0,1
6107,59,2518.0,30,675.0,3,-1.0,0,1
6108,43,378.0,30,782.0,8,-1.0,0,1
6109,39,391.0,30,962.0,4,-1.0,0,1
6110,33,-144.0,30,481.0,3,-1.0,0,1
6111,36,1240.0,31,812.0,3,-1.0,0,1
6112,35,1792.0,31,630.0,6,-1.0,0,1
6113,50,2284.0,31,1088.0,17,-1.0,0,1
6114,55,264.0,31,1150.0,5,-1.0,0,1
6115,51,0.0,31,574.0,2,-1.0,0,1
6116,48,-392.0,31,725.0,4,-1.0,0,1
6117,55,77.0,31,463.0,6,-1.0,0,1
6118,30,48.0,31,662.0,13,-1.0,0,1
6119,53,252.0,31,727.0,4,-1.0,0,1
6120,40,1954.0,31,1107.0,2,-1.0,0,1
6121,44,755.0,31,829.0,4,-1.0,0,1
6122,51,5350.0,31,612.0,4,-1.0,0,1
6123,58,-382.0,31,644.0,12,-1.0,0,1
6124,40,7441.0,31,1461.0,6,-1.0,0,1
6125,35,1731.0,31,361.0,4,-1.0,0,1
6126,49,755.0,31,1212.0,4,-1.0,0,1
6127,40,57.0,31,1007.0,9,-1.0,0,1
6128,48,3644.0,31,1039.0,9,-1.0,0,1
6129,40,341.0,31,1142.0,5,-1.0,0,1
6130,58,1183.0,31,1721.0,5,-1.0,0,1
6131,49,388.0,31,1032.0,4,-1.0,0,1
6132,38,1919.0,4,846.0,1,-1.0,0,1
6133,51,1613.0,4,870.0,1,-1.0,0,1
6134,36,0.0,4,1165.0,1,-1.0,0,1
6135,55,0.0,4,1110.0,1,-1.0,0,1
6136,52,7192.0,4,1486.0,1,-1.0,0,1
6137,43,0.0,4,1488.0,2,-1.0,0,1
6138,60,0.0,5,603.0,3,-1.0,0,1
6139,57,466.0,5,641.0,2,-1.0,0,1
6140,41,515.0,5,837.0,2,-1.0,0,1
6141,50,2313.0,5,553.0,1,-1.0,0,1
6142,53,-8.0,5,794.0,1,-1.0,0,1
6143,59,1634.0,5,836.0,1,-1.0,0,1
6144,59,100.0,5,1134.0,1,-1.0,0,1
6145,33,679.0,5,1109.0,2,-1.0,0,1
6146,52,5361.0,5,607.0,3,-1.0,0,1
6147,58,1257.0,5,1536.0,1,-1.0,0,1
6148,58,1547.0,5,1186.0,4,-1.0,0,1
6149,59,3400.0,5,515.0,3,-1.0,0,1
6150,51,949.0,5,1092.0,1,-1.0,0,1
6151,50,4855.0,5,720.0,2,-1.0,0,1
6152,49,1377.0,5,935.0,1,-1.0,0,1
6153,33,2885.0,5,1051.0,2,-1.0,0,1
6154,55,512.0,5,1200.0,2,-1.0,0,1
6155,42,921.0,5,531.0,3,-1.0,0,1
6156,52,1000.0,5,766.0,2,-1.0,0,1
6157,38,202.0,5,1311.0,2,-1.0,0,1
6158,55,169.0,5,618.0,2,-1.0,0,1
6159,49,3726.0,5,875.0,2,-1.0,0,1
6160,56,146.0,5,419.0,3,-1.0,0,1
6161,46,940.0,5,1227.0,2,-1.0,0,1
6162,57,734.0,6,1357.0,4,-1.0,0,1
6163,61,77.0,6,455.0,4,-1.0,0,1
6164,45,925.0,6,406.0,2,-1.0,0,1
6165,39,1836.0,6,902.0,3,-1.0,0,1
6166,46,660.0,6,740.0,2,-1.0,0,1
6167,34,681.0,6,637.0,2,-1.0,0,1
6168,43,1304.0,6,501.0,2,-1.0,0,1
6169,34,2956.0,6,835.0,2,-1.0,0,1
6170,35,146.0,6,720.0,2,-1.0,0,1
6171,36,36.0,6,836.0,4,-1.0,0,1
6172,45,1.0,6,490.0,2,-1.0,0,1
6173,47,2480.0,6,763.0,2,-1.0,0,1
6174,42,14282.0,6,649.0,4,-1.0,0,1
6175,34,182.0,6,938.0,2,-1.0,0,1
6176,40,0.0,6,641.0,6,-1.0,0,1
6177,40,311.0,6,738.0,2,-1.0,0,1
6178,32,560.0,6,1044.0,4,-1.0,0,1
6179,33,3059.0,6,482.0,2,-1.0,0,1
6180,32,1423.0,6,1249.0,4,-1.0,0,1
6181,46,874.0,6,996.0,1,-1.0,0,1
6182,50,706.0,6,1250.0,4,-1.0,0,1
6183,51,7098.0,6,1471.0,7,-1.0,0,1
6184,30,5389.0,6,1456.0,3,-1.0,0,1
6185,34,674.0,7,587.0,2,-1.0,0,1
6186,39,1104.0,7,395.0,2,-1.0,0,1
6187,47,3070.0,7,663.0,4,-1.0,0,1
6188,40,0.0,7,674.0,2,-1.0,0,1
6189,50,4108.0,7,526.0,2,-1.0,0,1
6190,60,0.0,7,401.0,3,-1.0,0,1
6191,32,4291.0,7,1321.0,9,-1.0,0,1
6192,57,6822.0,7,797.0,2,-1.0,0,1
6193,41,231.0,7,352.0,2,-1.0,0,1
6194,50,3176.0,7,670.0,1,-1.0,0,1
6195,46,-824.0,7,429.0,3,-1.0,0,1
6196,31,676.0,7,1182.0,1,-1.0,0,1
6197,36,651.0,7,876.0,1,-1.0,0,1
6198,45,2657.0,7,895.0,3,-1.0,0,1
6199,33,801.0,7,341.0,5,-1.0,0,1
6200,41,1517.0,8,193.0,3,-1.0,0,1
6201,37,980.0,8,1306.0,5,-1.0,0,1
6202,60,73.0,8,243.0,2,-1.0,0,1
6203,47,405.0,8,994.0,2,-1.0,0,1
6204,35,82.0,8,507.0,4,-1.0,0,1
6205,47,8229.0,8,784.0,2,-1.0,0,1
6206,38,179.0,8,317.0,4,-1.0,0,1
6207,33,1047.0,8,512.0,4,-1.0,0,1
6208,44,7138.0,8,809.0,2,-1.0,0,1
6209,31,165.0,8,523.0,2,-1.0,0,1
6210,31,37.0,8,669.0,2,-1.0,0,1
6211,32,40.0,8,419.0,2,-1.0,0,1
6212,49,823.0,8,780.0,4,-1.0,0,1
6213,52,1625.0,8,459.0,2,-1.0,0,1
6214,31,120.0,8,1000.0,1,-1.0,0,1
6215,35,2957.0,8,733.0,3,-1.0,0,1
6216,32,483.0,8,580.0,3,-1.0,0,1
6217,31,2.0,8,848.0,1,-1.0,0,1
6218,36,1.0,8,1242.0,3,-1.0,0,1
6219,39,1795.0,8,922.0,7,-1.0,0,1
6220,46,4.0,8,1206.0,4,-1.0,0,1
6221,46,1297.0,11,716.0,3,-1.0,0,1
6222,48,476.0,11,856.0,3,-1.0,0,1
6223,36,9.0,11,386.0,4,-1.0,0,1
6224,30,131.0,11,384.0,6,-1.0,0,1
6225,30,4889.0,11,545.0,2,-1.0,0,1
6226,33,1120.0,11,1070.0,2,-1.0,0,1
6227,57,2785.0,11,610.0,4,-1.0,0,1
6228,33,0.0,11,699.0,7,-1.0,0,1
6229,35,43.0,11,917.0,4,-1.0,0,1
6230,39,11835.0,11,744.0,2,-1.0,0,1
6231,53,0.0,11,608.0,2,-1.0,0,1
6232,39,215.0,11,1141.0,4,-1.0,0,1
6233,41,456.0,11,734.0,4,-1.0,0,1
6234,32,2018.0,11,1238.0,1,-1.0,0,1
6235,31,0.0,11,720.0,1,-1.0,0,1
6236,37,4.0,11,933.0,1,-1.0,0,1
6237,51,541.0,11,663.0,3,-1.0,0,1
6238,41,0.0,11,1242.0,5,-1.0,0,1
6239,35,354.0,11,444.0,3,-1.0,0,1
6240,48,719.0,11,418.0,5,-1.0,0,1
6241,34,828.0,11,1080.0,3,-1.0,0,1
6242,47,2787.0,11,479.0,1,-1.0,0,1
6243,46,2551.0,12,645.0,2,-1.0,0,1
6244,60,2722.0,12,506.0,2,-1.0,0,1
6245,39,1880.0,12,768.0,2,-1.0,0,1
6246,57,2112.0,12,1134.0,2,-1.0,0,1
6247,32,874.0,12,1282.0,6,-1.0,0,1
6248,32,2667.0,12,971.0,2,-1.0,0,1
6249,36,871.0,12,396.0,3,-1.0,0,1
6250,30,850.0,12,507.0,2,-1.0,0,1
6251,33,3243.0,12,439.0,4,-1.0,0,1
6252,57,8897.0,12,865.0,2,-1.0,0,1
6253,38,508.0,12,1103.0,2,-1.0,0,1
6254,46,548.0,12,1181.0,4,-1.0,0,1
6255,30,1567.0,12,1133.0,4,-1.0,0,1
6256,49,4751.0,12,884.0,4,-1.0,0,1
6257,38,1478.0,12,926.0,4,-1.0,0,1
6258,36,12.0,12,587.0,2,-1.0,0,1
6259,49,128.0,12,696.0,2,-1.0,0,1
6260,49,553.0,12,645.0,8,-1.0,0,1
6261,40,1694.0,12,473.0,6,-1.0,0,1
6262,49,408.0,12,559.0,4,-1.0,0,1
6263,38,1223.0,12,1092.0,5,-1.0,0,1
6264,31,1858.0,12,453.0,3,-1.0,0,1
6265,31,208.0,12,1344.0,7,-1.0,0,1
6266,34,520.0,12,1307.0,4,-1.0,0,1
6267,39,271.0,12,1344.0,1,-1.0,0,1
6268,33,87.0,12,978.0,1,-1.0,0,1
6269,40,4396.0,12,432.0,3,-1.0,0,1
6270,47,568.0,12,1613.0,1,-1.0,0,1
6271,37,3665.0,12,664.0,3,-1.0,0,1
6272,44,244.0,12,1735.0,4,-1.0,0,1
6273,55,568.0,12,940.0,10,-1.0,0,1
6274,30,4210.0,12,796.0,4,-1.0,0,1
6275,40,42.0,13,1842.0,2,-1.0,0,1
6276,54,309.0,13,969.0,2,-1.0,0,1
6277,35,-180.0,13,823.0,2,-1.0,0,1
6278,31,-405.0,13,703.0,2,-1.0,0,1
6279,32,34646.0,13,618.0,9,-1.0,0,1
6280,36,59.0,13,526.0,2,-1.0,0,1
6281,58,4158.0,13,455.0,2,-1.0,0,1
6282,37,4436.0,13,846.0,5,-1.0,0,1
6283,37,-242.0,13,1149.0,6,-1.0,0,1
